,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
0,PEI TONG PRIMARY SCHOOL,15,CLEMENTI AVENUE 5,PEI TONG PRIMARY SCHOOL,15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857,129857,20686.135525845,33164.0846931841,1.31619784883042,103.767599807694,103.767599807694,Pei Tong Primary School
0,CLEMENTI PRIMARY SCHOOL,8,CLEMENTI AVENUE 3,CLEMENTI PRIMARY SCHOOL,8 CLEMENTI AVENUE 3 CLEMENTI PRIMARY SCHOOL SINGAPORE 129903,129903,20190.2983410172,33038.6364921555,1.31506321827875,103.763144493687,103.763144493687,Clementi Primary School
0,PUNGGOL VIEW PRIMARY SCHOOL,9,PUNGGOL PLACE,PUNGGOL VIEW PRIMARY SCHOOL,9 PUNGGOL PLACE PUNGGOL VIEW PRIMARY SCHOOL SINGAPORE 828845,828845,35994.5599585725,42999.5250743832,1.40514582647962,103.905156371376,103.905156371376,Punggol View Primary School
0,RIVER VALLEY PRIMARY SCHOOL,2,RIVER VALLEY GREEN,RIVER VALLEY PRIMARY SCHOOL,2 RIVER VALLEY GREEN RIVER VALLEY PRIMARY SCHOOL SINGAPORE 237993,237993,28277.8483209386,30734.1542524323,1.2942232846169,103.835815165829,103.835815165829,River Valley Primary School
0,DE LA SALLE SCHOOL,11,CHOA CHU KANG STREET 52,DE LA SALLE SCHOOL,11 CHOA CHU KANG STREET 52 DE LA SALLE SCHOOL SINGAPORE 689285,689285,17971.195454672,41845.4133931287,1.3947078296399,103.743201812831,103.743201812831,De La Salle School
0,CANOSSA CATHOLIC PRIMARY SCHOOL,1,SALLIM ROAD,CANOSSA CATHOLIC PRIMARY SCHOOL,1 SALLIM ROAD CANOSSA CATHOLIC PRIMARY SCHOOL SINGAPORE 387621,387621,33443.1189393327,34319.1509661097,1.32664424544839,103.882227964852,103.882227964852,Canossa Catholic Primary School
0,HONG WEN SCHOOL,30,TOWNER ROAD,HONG WEN SCHOOL,30 TOWNER ROAD HONG WEN SCHOOL SINGAPORE 327829,327829,30705.4493981982,33779.0355954058,1.32175999964553,103.857628468881,103.857628468881,Hong Wen School
0,WEST SPRING PRIMARY SCHOOL,60,BUKIT PANJANG RING ROAD,WEST SPRING PRIMARY SCHOOL,60 BUKIT PANJANG RING ROAD WEST SPRING PRIMARY SCHOOL SINGAPORE 679946,679946,20530.0971989501,41262.9989389312,1.38944145898943,103.766195711835,103.766195711835,West Spring Primary School
0,AHMAD IBRAHIM PRIMARY SCHOOL,10,YISHUN STREET 11,AHMAD IBRAHIM PRIMARY SCHOOL,10 YISHUN STREET 11 AHMAD IBRAHIM PRIMARY SCHOOL SINGAPORE 768643,768643,27958.1371433474,46096.2627680488,1.43315271543517,103.832942401086,103.832942401086,Ahmad Ibrahim Primary School
0,COMPASSVALE PRIMARY SCHOOL,21,COMPASSVALE STREET,COMPASSVALE PRIMARY SCHOOL,21 COMPASSVALE STREET COMPASSVALE PRIMARY SCHOOL SINGAPORE 545091,545091,35177.2900137762,41816.2900234833,1.39444529636566,103.897812229905,103.897812229905,Compassvale Primary School
0,ANCHOR GREEN PRIMARY SCHOOL,31,ANCHORVALE DRIVE,ANCHOR GREEN PRIMARY SCHOOL,31 ANCHORVALE DRIVE ANCHOR GREEN PRIMARY SCHOOL SINGAPORE 544969,544969,33992.4459471293,41365.6329499111,1.39036998654612,103.887165375933,103.887165375933,Anchor Green Primary School
0,WOODGROVE PRIMARY SCHOOL,2,WOODLANDS DRIVE 14,WOODGROVE PRIMARY SCHOOL,2 WOODLANDS DRIVE 14 WOODGROVE PRIMARY SCHOOL SINGAPORE 738079,738079,23246.5605064044,46090.8542425744,1.43310340168966,103.790604437613,103.790604437613,Woodgrove Primary School
0,SENG KANG PRIMARY SCHOOL,21,COMPASSVALE WALK,SENG KANG PRIMARY SCHOOL,21 COMPASSVALE WALK SENG KANG PRIMARY SCHOOL SINGAPORE 545166,545166,35394.8580362787,41269.1828696113,1.38949740422462,103.899767112047,103.899767112047,Seng Kang Primary School
0,ADMIRALTY PRIMARY SCHOOL,11,WOODLANDS CIRCLE,ADMIRALTY PRIMARY SCHOOL,11 WOODLANDS CIRCLE ADMIRALTY PRIMARY SCHOOL SINGAPORE 738907,738907,24296.6250855923,47144.7700594738,1.4426347903311,103.800040119743,103.800040119743,Admiralty Primary School
0,LAKESIDE PRIMARY SCHOOL,161,CORPORATION WALK,LAKESIDE PRIMARY SCHOOL,161 CORPORATION WALK LAKESIDE PRIMARY SCHOOL SINGAPORE 618310,618310,15176.2291954523,35597.6143301465,1.33820397704287,103.718089546664,103.718089546664,Lakeside Primary School
0,XINGNAN PRIMARY SCHOOL,5,JURONG WEST STREET 91,XINGNAN PRIMARY SCHOOL,5 JURONG WEST STREET 91 XINGNAN PRIMARY SCHOOL SINGAPORE 649036,649036,11822.0669615418,36078.0729275383,1.34254744877694,103.687950252103,103.687950252103,Xingnan Primary School
0,ELIAS PARK PRIMARY SCHOOL,11,PASIR RIS STREET 52,ELIAS PARK PRIMARY SCHOOL,11 PASIR RIS STREET 52 ELIAS PARK PRIMARY SCHOOL SINGAPORE 518866,518866,40443.0313903531,39612.4369040336,1.37451269377776,103.945128117139,103.945128117139,Elias Park Primary School
0,TAMPINES PRIMARY SCHOOL,250,TAMPINES STREET 12,TAMPINES PRIMARY SCHOOL,250 TAMPINES STREET 12 TAMPINES PRIMARY SCHOOL SINGAPORE 529426,529426,40318.132583499,36877.4678724073,1.34977870805929,103.944004684986,103.944004684986,Tampines Primary School
0,CONCORD PRIMARY SCHOOL,3,CHOA CHU KANG AVENUE 4,CONCORD PRIMARY SCHOOL,3 CHOA CHU KANG AVENUE 4 CONCORD PRIMARY SCHOOL SINGAPORE 689814,689814,17194.7500582738,40220.0161901619,1.38000806197242,103.736225440727,103.736225440727,Concord Primary School
0,MARIS STELLA HIGH SCHOOL,25,MOUNT VERNON ROAD,MARIS STELLA HIGH SCHOOL,25 MOUNT VERNON ROAD MARIS STELLA HIGH SCHOOL SINGAPORE 368051,368051,32956.1427672738,35950.1756834127,1.34139473351039,103.877852484979,103.877852484979,Maris Stella High School
1,MARIS STELLA HIGH SCHOOL,80,BARTLEY ROAD,MARIS STELLA HIGH SCHOOL,80 BARTLEY ROAD MARIS STELLA HIGH SCHOOL SINGAPORE 539786,539786,32983.2916958053,36037.4445459433,1.34218395739981,103.87809644863,103.87809644863,Maris Stella High School
0,COMMIT LEARNING SCHOOLHOUSE @ CATHOLIC HIGH SCHOOL (PRIMARY),9,BISHAN STREET 22,COMMIT LEARNING SCHOOLHOUSE @ CATHOLIC HIGH SCHOOL (PRIMARY),9 BISHAN STREET 22 COMMIT LEARNING SCHOOLHOUSE @ CATHOLIC HIGH SCHOOL (PRIMARY) SINGAPORE 579767,579767,29212.1656484166,37386.9490167908,1.35438878373608,103.844210670766,103.844210670766,Catholic High School (Primary)
0,KHENG CHENG SCHOOL,15,LORONG 3 TOA PAYOH,KHENG CHENG SCHOOL,15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580,319580,29539.1234353296,35501.5835219584,1.3373381935639,103.847148501824,103.847148501824,Kheng Cheng School
0,GEYLANG METHODIST SCHOOL (PRIMARY),4,GEYLANG EAST CENTRAL,GEYLANG METHODIST SCHOOL (PRIMARY),4 GEYLANG EAST CENTRAL GEYLANG METHODIST SCHOOL (PRIMARY) SINGAPORE 389706,389706,33623.1818729434,33318.1223668903,1.31759126757284,103.883845744916,103.883845744916,Geylang Methodist School (Primary)
0,GAN ENG SENG PRIMARY SCHOOL,100,REDHILL CLOSE,GAN ENG SENG PRIMARY SCHOOL,100 REDHILL CLOSE GAN ENG SENG PRIMARY SCHOOL SINGAPORE 158901,158901,26022.2170935348,29780.10807156,1.28559516494962,103.815547410064,103.815547410064,Gan Eng Seng Primary School
0,JURONG WEST PRIMARY SCHOOL,30,JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,30 JURONG WEST STREET 61 JURONG WEST PRIMARY SCHOOL SINGAPORE 648368,648368,13029.9245329089,35705.1165225543,1.33917519796104,103.698803732244,103.698803732244,Jurong West Primary School
0,OASIS PRIMARY SCHOOL,71,EDGEFIELD PLAINS,OASIS PRIMARY SCHOOL,71 EDGEFIELD PLAINS OASIS PRIMARY SCHOOL SINGAPORE 828716,828716,36658.2990973163,42941.8599344008,1.40462413200793,103.911120600638,103.911120600638,Oasis Primary School
0,YUMIN PRIMARY SCHOOL,3,TAMPINES STREET 21,YUMIN PRIMARY SCHOOL,3 TAMPINES STREET 21 YUMIN PRIMARY SCHOOL SINGAPORE 529393,529393,41036.7447315324,37044.8092632648,1.35129177656981,103.950461927088,103.950461927088,Yumin Primary School
0,EUNOS PRIMARY SCHOOL,95,JALAN EUNOS,EUNOS PRIMARY SCHOOL,95 JALAN EUNOS EUNOS PRIMARY SCHOOL SINGAPORE 419529,419529,35926.3698536828,34079.4906147029,1.32447629876368,103.904541254016,103.904541254016,Eunos Primary School
0,HENRY PARK PRIMARY SCHOOL,1,HOLLAND GROVE ROAD,HENRY PARK PRIMARY SCHOOL,1 HOLLAND GROVE ROAD HENRY PARK PRIMARY SCHOOL SINGAPORE 278790,278790,22544.2873791968,33216.9645254761,1.31667646178347,103.784296227747,103.784296227747,Henry Park Primary School
0,BEDOK GREEN PRIMARY SCHOOL,1,BEDOK SOUTH AVENUE 2,BEDOK GREEN PRIMARY SCHOOL,1 BEDOK SOUTH AVENUE 2 BEDOK GREEN PRIMARY SCHOOL SINGAPORE 469317,469317,39636.5324891713,33965.6893824711,1.32344593287992,103.937878976352,103.937878976352,Bedok Green Primary School
0,GREENRIDGE PRIMARY SCHOOL,11,JELAPANG ROAD,GREENRIDGE PRIMARY SCHOOL,11 JELAPANG ROAD GREENRIDGE PRIMARY SCHOOL SINGAPORE 677744,677744,20708.0073222192,40870.2050487585,1.3858892193692,103.767794469258,103.767794469258,Greenridge Primary School
0,CHIJ OUR LADY QUEEN OF PEACE,4,CHESTNUT DRIVE,CHIJ OUR LADY QUEEN OF PEACE,4 CHESTNUT DRIVE CHIJ OUR LADY QUEEN OF PEACE SINGAPORE 679287,679287,20665.4072236279,38737.7066427004,1.366603668561,103.767412204602,103.767412204602,CHIJ Our Lady Queen of Peace
0,TEMASEK PRIMARY SCHOOL,501,BEDOK SOUTH AVENUE 3,TEMASEK PRIMARY SCHOOL,501 BEDOK SOUTH AVENUE 3 TEMASEK PRIMARY SCHOOL SINGAPORE 469300,469300,40494.7969370941,33331.1191061512,1.31770677551333,103.945590669163,103.945590669163,Temasek Primary School
0,RED SWASTIKA SCHOOL,350,BEDOK NORTH AVENUE 3,RED SWASTIKA SCHOOL,350 BEDOK NORTH AVENUE 3 RED SWASTIKA SCHOOL SINGAPORE 469719,469719,39241.7795945574,35048.9817909673,1.33324297847732,103.934332314404,103.934332314404,Red Swastika School
0,YEW TEE PRIMARY SCHOOL,10,CHOA CHU KANG STREET 64,YEW TEE PRIMARY SCHOOL,10 CHOA CHU KANG STREET 64 YEW TEE PRIMARY SCHOOL SINGAPORE 689100,689100,18837.4775282657,42072.9649468437,1.39676600905037,103.750985967346,103.750985967346,Yew Tee Primary School
0,JUYING PRIMARY SCHOOL,31,JURONG WEST STREET 91,JUYING PRIMARY SCHOOL,31 JURONG WEST STREET 91 JUYING PRIMARY SCHOOL SINGAPORE 649037,649037,11801.9417791683,35688.3182758801,1.33902264667589,103.687769623983,103.687769623983,Juying Primary School
0,CHIJ (KELLOCK),1,BUKIT TERESA ROAD,CHIJ (KELLOCK),1 BUKIT TERESA ROAD CHIJ (KELLOCK) SINGAPORE 099757,099757,27425.6197932558,28611.0557805933,1.275022722964,103.828157564896,103.828157564896,CHIJ (Kellock)
0,YIO CHU KANG PRIMARY SCHOOL,1,HOUGANG STREET 51,YIO CHU KANG PRIMARY SCHOOL,1 HOUGANG STREET 51 YIO CHU KANG PRIMARY SCHOOL SINGAPORE 538720,538720,33823.1315680202,39990.3703038469,1.37793264345276,103.885643682171,103.885643682171,Yio Chu Kang Primary School
0,CHONGZHENG PRIMARY SCHOOL,1,TAMPINES STREET 21,CHONGZHENG PRIMARY SCHOOL,1 TAMPINES STREET 21 CHONGZHENG PRIMARY SCHOOL SINGAPORE 529392,529392,41141.094059418,36980.1959562805,1.35070739237744,103.951399541868,103.951399541868,Chongzheng Primary School
0,JUNYUAN PRIMARY SCHOOL,2,TAMPINES STREET 91,JUNYUAN PRIMARY SCHOOL,2 TAMPINES STREET 91 JUNYUAN PRIMARY SCHOOL SINGAPORE 528906,528906,39785.7393018734,36666.448842736,1.34787054460119,103.939220722335,103.939220722335,Junyuan Primary School
0,BLANGAH RISE PRIMARY SCHOOL,91,TELOK BLANGAH HEIGHTS,BLANGAH RISE PRIMARY SCHOOL,91 TELOK BLANGAH HEIGHTS BLANGAH RISE PRIMARY SCHOOL SINGAPORE 109100,109100,25252.1938973861,28732.4526119996,1.27612047924037,103.808628535239,103.808628535239,Blangah Rise Primary School
0,NANYANG PRIMARY SCHOOL,52,KING'S ROAD,NANYANG PRIMARY SCHOOL,52 KING'S ROAD NANYANG PRIMARY SCHOOL SINGAPORE 268097,268097,25154.4872114761,33678.1373927556,1.32084749904532,103.807750155296,103.807750155296,Nanyang Primary School
1,NANYANG PRIMARY SCHOOL,51,CORONATION ROAD,NANYANG PRIMARY SCHOOL,51 CORONATION ROAD NANYANG PRIMARY SCHOOL SINGAPORE 269460,269460,25011.8029676573,33707.7719583772,1.32111548993736,103.806468059795,103.806468059795,Nanyang Primary School
0,NAVAL BASE PRIMARY SCHOOL,7,YISHUN AVENUE 4,NAVAL BASE PRIMARY SCHOOL,7 YISHUN AVENUE 4 NAVAL BASE PRIMARY SCHOOL SINGAPORE 769028,769028,28609.3447617413,44233.5083953608,1.41630663159387,103.838794077233,103.838794077233,Naval Base Primary School
0,BENDEMEER PRIMARY SCHOOL,91,BENDEMEER ROAD,BENDEMEER PRIMARY SCHOOL,91 BENDEMEER ROAD BENDEMEER PRIMARY SCHOOL SINGAPORE 339948,339948,31570.8074810533,33784.8514976725,1.32181250780475,103.865404167629,103.865404167629,Bendemeer Primary School
0,XINMIN PRIMARY SCHOOL,9,HOUGANG AVENUE 8,XINMIN PRIMARY SCHOOL,9 HOUGANG AVENUE 8 XINMIN PRIMARY SCHOOL SINGAPORE 538784,538784,33537.9261037428,39267.5186706744,1.37139548941931,103.883080767491,103.883080767491,Xinmin Primary School
0,ZHANGDE PRIMARY SCHOOL,51,JALAN MEMBINA,ZHANGDE PRIMARY SCHOOL,51 JALAN MEMBINA ZHANGDE PRIMARY SCHOOL SINGAPORE 169485,169485,27180.1468993286,29627.1075303145,1.28421153335379,103.825951875662,103.825951875662,Zhangde Primary School
0,NORTH VISTA PRIMARY SCHOOL,20,COMPASSVALE LINK,NORTH VISTA PRIMARY SCHOOL,20 COMPASSVALE LINK NORTH VISTA PRIMARY SCHOOL SINGAPORE 544974,544974,34971.4042828046,40531.0861005448,1.38282243016299,103.895961877928,103.895961877928,North Vista Primary School
0,FRONTIER PRIMARY SCHOOL,20,JURONG WEST STREET 61,FRONTIER PRIMARY SCHOOL,20 JURONG WEST STREET 61 FRONTIER PRIMARY SCHOOL SINGAPORE 648200,648200,13129.8467444237,35399.679120725,1.33641298743234,103.69970173931,103.69970173931,Frontier Primary School
0,MARSILING PRIMARY SCHOOL,31,WOODLANDS CENTRE ROAD,MARSILING PRIMARY SCHOOL,31 WOODLANDS CENTRE ROAD MARSILING PRIMARY SCHOOL SINGAPORE 738927,738927,21359.011448958,46172.2397052329,1.43383904037059,103.773643013846,103.773643013846,Marsiling Primary School
0,WHITE SANDS PRIMARY SCHOOL,2,PASIR RIS STREET 11,WHITE SANDS PRIMARY SCHOOL,2 PASIR RIS STREET 11 WHITE SANDS PRIMARY SCHOOL SINGAPORE 519075,519075,42200.4040547684,38622.2636750303,1.36555714668553,103.960918869319,103.960918869319,White Sands Primary School
0,EDGEFIELD PRIMARY SCHOOL,41,EDGEFIELD PLAINS,EDGEFIELD PRIMARY SCHOOL,41 EDGEFIELD PLAINS EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869,828869,36294.0746121518,42440.6405269764,1.40009139510996,103.907847599114,103.907847599114,Edgefield Primary School
0,MAHA BODHI SCHOOL,10,UBI AVENUE 1,MAHA BODHI SCHOOL,10 UBI AVENUE 1 MAHA BODHI SCHOOL SINGAPORE 408931,408931,35565.4979411988,34521.1796176471,1.32847086658384,103.901298737314,103.901298737314,Maha Bodhi School
1,MAHA BODHI SCHOOL,12,UBI AVENUE 1,MAHA BODHI SCHOOL,12 UBI AVENUE 1 MAHA BODHI SCHOOL SINGAPORE 408932,408932,35565.4979109308,34521.1795873791,1.32847086631012,103.901298737042,103.901298737042,Maha Bodhi School
0,HAIG GIRLS' SCHOOL,51,KOON SENG ROAD,HAIG GIRLS' SCHOOL,51 KOON SENG ROAD HAIG GIRLS' SCHOOL SINGAPORE 427072,427072,35744.037941209,32693.6655622385,1.31194344271383,103.902902557195,103.902902557195,Haig Girls' School
1,HAIG GIRLS' SCHOOL (U/C),51,KOON SENG ROAD,HAIG GIRLS' SCHOOL (U/C),51 KOON SENG ROAD HAIG GIRLS' SCHOOL (U/C) SINGAPORE 427072,427072,35798.6867555426,32648.9584790319,1.31153911414311,103.903393592097,103.903393592097,Haig Girls' School
0,SEMBAWANG PRIMARY SCHOOL,10,SEMBAWANG DRIVE,SEMBAWANG PRIMARY SCHOOL,10 SEMBAWANG DRIVE SEMBAWANG PRIMARY SCHOOL SINGAPORE 757715,757715,26633.8508971538,47414.4307650849,1.4450737155262,103.821042374036,103.821042374036,Sembawang Primary School
0,ALEXANDRA PRIMARY SCHOOL,2A,PRINCE CHARLES CRESCENT,ALEXANDRA PRIMARY SCHOOL,2A PRINCE CHARLES CRESCENT ALEXANDRA PRIMARY SCHOOL SINGAPORE 159016,159016,27010.1854815315,30414.7169698272,1.29133439161334,103.824424680531,103.824424680531,Alexandra Primary School
0,AI TONG SCHOOL,100,BRIGHT HILL DRIVE,AI TONG SCHOOL,100 BRIGHT HILL DRIVE AI TONG SCHOOL SINGAPORE 579646,579646,27966.8088298785,38071.9191181567,1.3605834338904,103.833020333986,103.833020333986,Ai Tong School
0,FERNVALE PRIMARY SCHOOL,1,FERNVALE LANE,FERNVALE PRIMARY SCHOOL,1 FERNVALE LANE FERNVALE PRIMARY SCHOOL SINGAPORE 797701,797701,32576.8849010281,41358.1178030372,1.39030227963797,103.874445458032,103.874445458032,Fernvale Primary School
0,SI LING PRIMARY SCHOOL,61,WOODLANDS AVENUE 1,SI LING PRIMARY SCHOOL,61 WOODLANDS AVENUE 1 SI LING PRIMARY SCHOOL SINGAPORE 739067,739067,22738.0565941427,46014.1202728488,1.43240935732525,103.786035065192,103.786035065192,Si Ling Primary School
0,YUHUA PRIMARY SCHOOL,158,JURONG EAST STREET 24,YUHUA PRIMARY SCHOOL,158 JURONG EAST STREET 24 YUHUA PRIMARY SCHOOL SINGAPORE 609558,609558,17737.7130106175,36105.9662365932,1.34280230475033,103.741105772644,103.741105772644,Yuhua Primary School
0,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,8,BISHAN STREET 13,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,8 BISHAN STREET 13 KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL SINGAPORE 579793,579793,30414.9291181238,36835.1167885177,1.34939813669536,103.855018233311,103.855018233311,Kuo Chuan Presbyterian Primary School
1,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,8B,BISHAN STREET 13,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,8B BISHAN STREET 13 KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL SINGAPORE 579802,579802,30360.5099772513,36877.6806866005,1.34978307376407,103.854529246517,103.854529246517,Kuo Chuan Presbyterian Primary School
2,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL (U/C),8,BISHAN STREET 13,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL (U/C),8 BISHAN STREET 13 KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL (U/C) SINGAPORE 579793,579793,30351.4307323191,36803.7613669485,1.34911457448233,103.854447658027,103.854447658027,Kuo Chuan Presbyterian Primary School
0,BUKIT TIMAH PRIMARY SCHOOL,111,LORONG KISMIS,BUKIT TIMAH PRIMARY SCHOOL,111 LORONG KISMIS BUKIT TIMAH PRIMARY SCHOOL SINGAPORE 598112,598112,20646.5238155546,35521.6266478281,1.33751860013147,103.767243310781,103.767243310781,Bukit Timah Primary School
0,ROSYTH SCHOOL,21,SERANGOON NORTH AVENUE 4,ROSYTH SCHOOL,21 SERANGOON NORTH AVENUE 4 ROSYTH SCHOOL SINGAPORE 555855,555855,32638.8043574626,39432.8315618001,1.37289067499064,103.875001549174,103.875001549174,Rosyth School
0,YISHUN PRIMARY SCHOOL,500,YISHUN RING ROAD,YISHUN PRIMARY SCHOOL,500 YISHUN RING ROAD YISHUN PRIMARY SCHOOL SINGAPORE 768679,768679,28085.526611778,46122.0615023617,1.43338602975674,103.834087115915,103.834087115915,Yishun Primary School
0,CASUARINA PRIMARY SCHOOL,30,PASIR RIS STREET 41,CASUARINA PRIMARY SCHOOL,30 PASIR RIS STREET 41 CASUARINA PRIMARY SCHOOL SINGAPORE 518935,518935,41766.4977676729,39385.5958609674,1.37246063927999,103.957020286115,103.957020286115,Casuarina Primary School
